"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","depth","device","double","head","head_activation","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","n_data","n_epochs","n_epochs_burnin","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","rep","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","width","epoch","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_layer2.bias","hyperparams/prior_prec_layer2.weight","hyperparams/prior_prec_layer3.bias","hyperparams/prior_prec_layer3.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","params/layer1.bias","params/layer1.weight","params/layer2.bias","params/layer2.weight","params/layer3.bias","params/layer3.weight","params/out_layer.bias","params/out_layer.weight","prior_prec_opt","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll"
"wine-quality-red-marglik-1b7f","finished","-","","marglik, wine-quality-red","2024-11-08T15:23:46.000Z","373","","silu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","1.6197673082351685","0.48741140961647034","0.5277228355407715","1.44143545627594","0.650427520275116","0.8484440445899963","0.044940996915102005","0.014635619707405567","0.5314014235117572","1.8991397635808156","1.134599473697469","0.5662639686243232","0.31994669455618824","0.8686648715055678","3.395624925468681","61.101535311986915","","-988.1116295914736","-2.1306556009213393","-1.9466862550048296","-6.833601062828865","-2.693760130506516","37785.91295356083","-1.3203439787189613","0.00001","1.4418804792863276","-1.7762721590241433","0.000358007801932772",""
"wine-quality-red-map-7f51","finished","-","","map, wine-quality-red","2024-11-08T15:08:09.000Z","931","","silu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.04940341149475302","0.04221356665056545","0.030193249089864788","0.01078656121861828","0.004686598818850753","0.009573873423574566","0.018253684140888807","0.10686959301811508","10","-0.8568706172023426","-0.8463704457598011","-0.8781749334858631","-0.853819194561131","-0.8475527562253271","0.5486834545643967","1.1341111340797445","0.00001","","1.023544510378249","0.5040641063397623","1.3069465224732288"
"wine-quality-red-marglik-c838","failed","-","","marglik, wine-quality-red","2024-11-08T15:01:50.000Z","372","","selu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","4.16139554977417","5.108574867248535","2.486440896987915","6.121127128601074","2.065104722976685","8.498794555664062","11.250060081481934","0.8970658183097839","0.1955763856643779","0.1555124205024128","0.16968143170999345","0.08702716176556648","0.13652652148526218","0.06011415893766269","0.016959566726738706","0.9255353364568912","","","","","","","","0.5062113390138335","0.00001","1.969265717140578","0.17595804202103213","0.5279753525426566",""
"wine-quality-red-map-1a06","finished","-","","map, wine-quality-red","2024-11-08T14:46:29.000Z","915","","selu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.00015802052940016767","0.0014793498123212084","0.0001760085397807833","0.0007258077077547446","0.00034296146684620614","0.0007856295374275918","0.005118647357246956","0.01072509719186624","100","-0.9156287836342896","-0.915545223207906","-0.9150329366954476","-0.916069083918336","-0.9151277989762366","0.5804628212674701","1.2509316827646118","0.00001","","1.1843946407629773","0.6318354540162711","1.3022137020047742"
"wine-quality-red-marglik-ca8b","finished","-","","marglik, wine-quality-red","2024-11-08T14:40:10.000Z","372","","selu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","10.298677444458008","3.7349233627319336","11.46072769165039","10.972874641418455","12.804057121276855","5.5290350914001465","0.5258864760398865","0.09770767390727995","0.07702552521819174","0.23036998690300017","0.03607550942879642","0.053617015391392055","0.010636872739134535","0.0778371387670434","0.2365782032498262","6.515625453731247","","-1.2591098501866391","-1.0347198388785874","-1.9132565366431535","-1.0166120944570711","-1.0320157692987326","0.8901630488549368","0.4228672345007615","0.00001","1.7612477510489268","0.0968592756295324","0.07712485712989901",""
"wine-quality-red-map-3a83","finished","-","","map, wine-quality-red","2024-11-08T14:24:27.000Z","936","","selu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.0004334525540096402","0.0015061423202631491","0.0008104551938274945","0.0007317341620192005","0.006302867512036891","0.0008267133874598812","0.1470201607534522","0.015040606540414378","100","-0.9338694027093286","-0.9349263518356355","-0.9348502488778534","-0.9353710665523024","-0.9345370837451454","0.5803838856654647","1.290499300919694","0.00001","","1.1993588503694506","0.6403687211578383","1.3011343007301182"
"wine-quality-red-marglik-4452","failed","-","","marglik, wine-quality-red","2024-11-08T14:18:09.000Z","372","","gelu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","1.7422045469284058","1.1128064393997192","0.8986218571662903","3.24172043800354","1.9771833419799805","4.577354431152344","0.21914340555667877","0.1824154108762741","0.5520381795766458","0.8659047667871044","0.9778100972485888","0.2675766492055391","0.342730016863465","0.11733126671658026","3.840051834569621","4.37406581117844","","","","","","","","-2.234197955331122","0.00001","0.6556384429068323","-2.667684821322561","0.48508227948792454",""
"wine-quality-red-map-cfa0","finished","-","","map, wine-quality-red","2024-11-08T14:02:54.000Z","908","","gelu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","6.417465646302727e-185","9.762076406342574e-185","6.563773892404865e-188","1.8212467622471745e-184","1.7613102155280697e-143","1.3796986942732316e-182","0.0821492438467606","1.4120311195965951e-142","100","-1.14467511098506","-1.1446840741751465","-1.1445698646261653","-1.1448352246088842","-1.144684073953719","0.8913480467125446","1.4239020706527314","0.00001","","1.41819330293681","1.0000140315326649","1.5226064951098828"
"wine-quality-red-marglik-1a8e","finished","-","","marglik, wine-quality-red","2024-11-08T13:56:32.000Z","376","","gelu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","2.98292875289917","0.6801416873931885","0.5746500492095947","1.578905463218689","0.610377848148346","1.0348412990570068","0.0995594635605812","0.011409672908484936","0.2717494031771218","1.3357110947415822","1.1100683610907978","0.4979938861386805","0.6530606293849738","0.7135867040271819","4.204960716727336","79.93999566348135","","-49.71445297839544","-1.171141507551735","-8.032625175186443","-2.8716111822494663","-17.531334672033672","0.5825580845300098","-0.965654989852865","0.00001","1.4916332372161631","-1.4157982070642654","0.002533013253236386",""
"wine-quality-red-map-dd40","finished","-","","map, wine-quality-red","2024-11-08T13:40:50.000Z","936","","gelu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.02845472914251261","0.07688929882069441","0.02251640922283651","0.022025948514800872","0.014371968314291756","0.01737327999013452","0.1025133045047932","0.21149381991541943","10","-1.0471282807904732","-0.9006479059764931","-0.8753888432396787","-0.8984843303755978","-0.8932732498677766","0.6170257624280724","1.0696029190270555","0.00001","","0.8674403903682593","0.38060076325059056","1.3148966029419231"
"wine-quality-red-marglik-f3ea","finished","-","","marglik, wine-quality-red","2024-11-08T13:37:46.000Z","177","","silu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","1.8084572553634644","1.146587610244751","3.918243885040283","5.857553005218506","","","0.05503568798303604","0.08531863242387772","0.5425946496833032","0.8578075088493152","0.1843212246931507","0.13706378648411327","","","17.530367835611393","10.543272202858242","","-2.068122312123976","-0.92031978131042","-1.9140014290529357","-0.9773440127669462","-1.0129790291238625","0.5909420910759713","-0.6893377768309678","0.00001","1.5240515021402097","-0.9887381836221344","0.5450328012263547",""
"wine-quality-red-map-e6f7","finished","-","","map, wine-quality-red","2024-11-08T13:23:31.000Z","849","","silu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.014448510154956566","0.002304946546105261","0.001536956538276884","0.0013192099749353729","","","0.09494913697040436","0.01314431661152468","100","-0.9333511602779504","-0.9316086819079656","-0.9313611005436152","-0.9325542001928891","-0.9314183479488312","0.5869080243492446","1.3072878006398918","0.00001","","1.213294725446889","0.6699943604475415","1.3406511832133847"
"wine-quality-red-marglik-9c8a","finished","-","","marglik, wine-quality-red","2024-11-08T13:20:26.000Z","180","","silu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","1.1262614727020264","0.35319945216178894","1.9480255842208865","6.737918853759766","","","0.2786475121974945","0.03248101845383644","0.8240021354914697","2.7018244303627177","0.36027257343823743","0.1291682758216796","","","1.779249017301458","29.534394916986106","","-1.1491981776948743","-0.9659922615679144","-1.7438412637992435","-0.9531514889487088","-0.9562707869347544","0.6835295249516031","0.029255264789688533","0.00001","1.6118560784644804","-0.28210013438630094","0.037904394115743055",""
"wine-quality-red-map-bce8","finished","-","","map, wine-quality-red","2024-11-08T13:05:52.000Z","868","","silu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.04192224625826742","0.030810846910107173","0.03565945096962103","0.009097319693806637","","","0.017499675191234375","0.1112779069979322","10","-0.8566286394150631","-0.8525293452368821","-0.9033157144849248","-0.8612218734251336","-0.8547229076998839","0.5686363917163421","1.1378872003330296","0.00001","","1.0624971458620327","0.5411425515315512","1.225692786540952"
"wine-quality-red-marglik-b97b","finished","-","","marglik, wine-quality-red","2024-11-08T13:02:49.000Z","177","","selu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","3.800618886947632","11.910971641540527","5.070411205291748","8.36461067199707","","","15.297319412231444","0.535995364189148","0.23982099123736383","0.07074752966772105","0.05488712448110781","0.0552619893169693","","","0.0009151673323048738","1.6036854870391477","","-1.9199405945129453","-0.8861649669066576","-1.7266945853038371","-0.907012886117836","-0.9309446032493096","0.5249606105273408","0.7218395168844894","0.00001","1.583204548266368","0.5156893496902775","0.5136047627031822",""
"wine-quality-red-map-12ec","finished","-","","map, wine-quality-red","2024-11-08T12:48:55.000Z","829","","selu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.00023536719394559355","0.002028292372488243","0.00036167384339346105","0.0010022042392936288","","","0.004651878555651732","0.013877954880803766","100","-0.8977342247920858","-0.8973091614654212","-0.8963197592396505","-0.8971966407792807","-0.896677654858974","0.5757637535477981","1.232513265716002","0.00001","","1.1664147633907886","0.6312879090821636","1.300959831651981"
"wine-quality-red-marglik-57ad","finished","-","","marglik, wine-quality-red","2024-11-08T12:45:52.000Z","178","","selu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","23.694604873657227","16.55121421813965","1899.359619140625","19.020938873291016","","","1.3082070350646973","0.07593728601932526","0.03684108107587037","0.05109913086514166","0.000003944272949363545","0.020008743602098065","","","0.1768052634912601","9.490853406722795","","-1.03605033850175","-0.9147158505667516","-1.430933158612832","-0.9177099303863414","-0.899604586631332","0.6793513120658248","0.8300838058267914","0.00001","1.4548052005738543","0.6463247944036203","0.2318432119191674",""
"wine-quality-red-map-b82e","finished","-","","map, wine-quality-red","2024-11-08T12:31:32.000Z","854","","selu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.03258894907702147","0.032976354397379906","0.0069841891169288095","0.01882542551670088","","","0.03903061336063421","0.2663200107523069","10","-0.9504662828697268","-0.8988772559187475","-1.0860043756782676","-0.9000016716240934","-0.8925231082804709","0.6001521218505147","1.0476180632980423","0.00001","","0.9252491067632992","0.39038007210468906","1.2308271219480102"
"wine-quality-red-marglik-06d2","finished","-","","marglik, wine-quality-red","2024-11-08T12:28:32.000Z","175","","gelu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","1.8998092412948608","1.4818108081817627","3.8233518600463863","7.477092266082764","","","0.2034992128610611","0.06780305504798889","0.5189517141850795","0.6644302693834636","0.2389981804108148","0.12657552512633252","","","4.6737570604553635","14.352643406909056","","-739853.1453440053","-1.3638856304514793","-1.3795437760742844","-161324.9816039686","-52.09803257330982","0.5882885114074187","-0.9661614411306428","0.00001","1.55156800926396","-1.29995368486431","0.5185897621299957",""
"wine-quality-red-map-dbc8","finished","-","","map, wine-quality-red","2024-11-08T12:14:12.000Z","854","","gelu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.008632862235062292","0.0036500586469035206","0.009325089696048963","0.0016295571450255508","","","0.009846533877229858","0.019837887054861215","100","-0.9094272930047712","-0.9081015944522062","-0.9076503228433488","-0.9089449709849902","-0.9076136475431692","0.5655907760709036","1.2945602436621466","0.00001","","1.173546234452766","0.6177680684930295","1.33576642802986"
"wine-quality-red-marglik-560e","finished","-","","marglik, wine-quality-red","2024-11-08T12:11:06.000Z","180","","gelu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","0.9499539732933044","0.5141406655311584","1.6980888843536377","4.983763694763184","","","0.23949071764945984","0.012403056025505066","0.9944907236711148","1.8452019600506533","0.3908567096857358","0.17188143354639315","","","1.334579827811942","78.48760794967004","","-1.614801596527284","-1.0256838816241194","-1.8894733003693616","-0.9724938360475824","-0.9763074710564938","0.7248700572687197","-0.08247642629645485","0.00001","1.5029057982849106","-0.39026134902194687","0.03334359997587461",""
"wine-quality-red-map-fe26","finished","-","","map, wine-quality-red","2024-11-08T11:56:22.000Z","879","","gelu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","1002","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.036233485216901576","0.05593180873166422","0.026834501037386885","0.01702845772098049","","","0.10124385438620603","0.1874941382403221","10","-0.8901975511859721","-0.8647021732761164","-0.9335789968150924","-0.8737635296965639","-0.867494893622144","0.5602761396803099","1.104980263862755","0.00001","","0.9758005077945356","0.4480065054114236","1.2269437611446077"
"wine-quality-red-marglik-7ce0","finished","-","","marglik, wine-quality-red","2024-11-08T11:54:28.000Z","108","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","1.2819280624389648","3.4414570331573486","","","","","3.803247213363647","0.19186286628246307","0.7099381415041188","0.25799256998468606","","","","","0.15192781024511373","4.718953141599299","","-0.8663231393136457","-0.8831716838151543","-1.247334892140978","-0.8531957389901244","-0.8594166568508246","0.5474089638442292","0.6994441259822487","0.00001","1.35167350058821","0.5905630486092303","0.5697265464474579",""
"wine-quality-red-map-c679","finished","-","","map, wine-quality-red","2024-11-08T11:40:55.000Z","807","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.0042594878447814125","0.004225827189441019","","","","","0.012145350295999589","0.020368662630918088","100","-0.8832857932527964","-0.8835280021906087","-0.882763861270651","-0.8829059280146421","-0.881904015223923","0.5680687182362313","1.2379711302564935","0.00001","","1.157661302439244","0.6178346986989762","1.25576393797064"
"wine-quality-red-marglik-b09a","finished","-","","marglik, wine-quality-red","2024-11-08T11:38:57.000Z","112","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","2.139909029006958","5.275135040283203","","","","","61.74332427978515","0.1098531261086464","0.3819311298799738","0.1511006077352359","","","","","0.000008282709387505653","7.4670171956568865","","-0.8712834859584927","-0.8670208687456655","-1.0748926484621175","-0.8800461059928086","-0.8682455832894405","0.5165349662261314","0.9626267104947652","0.00001","1.3450220550127572","0.8651132858828403","0.3730064687451972",""
"wine-quality-red-map-8cf8","finished","-","","map, wine-quality-red","2024-11-08T11:25:05.000Z","826","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.026840222954440773","0.029161011866624557","","","","","0.35322787078594314","0.11288777417805416","10","-0.8625830127145786","-0.859574582890362","-0.9401546967329936","-0.8649434114964182","-0.8590491999016681","0.5524590846803403","1.1360586951419642","0.00001","","1.083796248093347","0.5520943282640631","1.205397555442991"
"wine-quality-red-marglik-93d2","finished","-","","marglik, wine-quality-red","2024-11-08T11:23:09.000Z","109","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","34.8314208984375","23.576147079467773","","","","","389.3970947265625","0.2845434844493866","0.02149264491459205","0.032296684691533774","","","","","0.00001258798666069068","2.9356173574723203","","-0.8023011567205807","-0.8359347373099737","-1.2181524386268492","-0.8236161734724489","-0.800501560180552","0.5368647851300358","0.9261584369377336","0.00001","1.2720757699933605","0.8324025422043728","0.5150448603852352",""
"wine-quality-red-map-8739","finished","-","","map, wine-quality-red","2024-11-08T11:09:42.000Z","800","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.0003947351576776232","0.002000930116653413","","","","","0.005447615711352421","0.012615334770056346","100","-0.8985707092707971","-0.8971344649467266","-0.8960185668830839","-0.8950056168102829","-0.8975556477932944","0.5795484171128888","1.2035253354534294","0.00001","","1.161767294637264","0.6354466266492174","1.265944461590049"
"wine-quality-red-marglik-d45a","finished","-","","marglik, wine-quality-red","2024-11-08T11:07:44.000Z","111","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","48.6273193359375","46.94732666015625","","","","","139.0872039794922","0.09748408943414688","0.015547384117457475","0.014746595504317624","","","","","0.000013965679364344395","7.657164917390653","","-0.9272589261696622","-0.899130975741868","-0.9819052384129396","-0.8965080037151058","-0.8967944238847124","0.6082130263279517","1.0307283695205127","0.00001","1.2898376564748972","0.945014388473074","0.4164644295558833",""
"wine-quality-red-map-1821","finished","-","","map, wine-quality-red","2024-11-08T10:53:44.000Z","834","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.05298264433462145","0.0327027990298577","","","","","0.10021983801606622","0.18161674273106712","10","-0.8505992283595599","-0.8442720499289742","-0.8827552113747978","-0.8466760983180187","-0.8416500611698904","0.5162677433235908","1.1184277185772402","0.00001","","1.0503279417291749","0.5073238543329648","1.2000049941712163"
"wine-quality-red-marglik-c97f","finished","-","","marglik, wine-quality-red","2024-11-08T10:51:52.000Z","107","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","4.233222484588623","4.770079135894775","","","","","2.8621985912323","0.1692480593919754","0.22453511307153817","0.1982105387091019","","","","","0.2373528253814421","5.608135356711159","","-1.0635031495697622","-0.9187571094084808","-1.4175992186864517","-0.9131729646415104","-0.92528475211106","0.5668794489231271","0.661122115841137","0.00001","1.3625690861433943","0.545544533576557","0.5532700222070167",""
"wine-quality-red-map-8ea6","finished","-","","map, wine-quality-red","2024-11-08T10:38:26.000Z","799","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.00567109250058638","0.00399826685459097","","","","","0.012621088757543898","0.020565183016281803","100","-0.880573180450876","-0.8806898816133268","-0.8798972191807902","-0.8800325651814929","-0.8789646688347521","0.5707936934888833","1.2293192518626488","0.00001","","1.1495831501335312","0.610299685750016","1.2516573196581426"
"wine-quality-red-marglik-1dd1","finished","-","","marglik, wine-quality-red","2024-11-08T10:36:24.000Z","116","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","7.716103553771973","8.802734375","","","","","0.4018331170082092","0.096487894654274","0.10003299387328286","0.09183052545787795","","","","","1.6609756287964892","8.704945993507007","","-0.956064175085357","-0.9259933775006796","-1.2460397729787576","-0.9179871814037476","-0.9229372449051516","0.5555855835841437","0.9638235284144718","0.00001","1.3438327761367312","0.8648226286478358","0.37946120529935096",""
"wine-quality-red-map-ba5a","finished","-","","map, wine-quality-red","2024-11-08T10:22:30.000Z","822","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.043380953679429374","0.03610461367921566","","","","","0.3121381766888751","0.13946606169181486","10","-0.8698061482337496","-0.8612626509977798","-0.915596122760266","-0.8659403595072547","-0.860553314015883","0.5485534156398675","1.1235638510900017","0.00001","","1.0588978451285598","0.5235645204642878","1.222125762444564"
"wine-quality-red-map-ba5a","crashed","-","","map, wine-quality-red","2024-11-08T10:18:18.000Z","150","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","","5000","5001","50","","","Adam","1","0","6","Flipout","true","0","-3","0","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-map-8739","crashed","-","","map, wine-quality-red","2024-11-08T10:01:56.000Z","616","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","","5000","5001","50","","","Adam","1","0","6","Flipout","true","0","-3","0","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-map-1821","finished","-","","map, wine-quality-red","2024-11-08T09:48:20.000Z","811","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.05298264433462145","0.0327027990298577","","","","","0.10021983801606622","0.18161674273106712","10","-0.8505992283595599","-0.8442720499289742","-0.8827552113747978","-0.8466760983180187","-0.8416500611698904","0.5162677433235908","1.1184277185772402","0.00001","","1.0503279417291749","0.5073238543329648","1.2000049941712163"
"wine-quality-red-map-8ea6","finished","-","","map, wine-quality-red","2024-11-08T09:34:52.000Z","802","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.00567109250058638","0.00399826685459097","","","","","0.012621088757543898","0.020565183016281803","100","-0.880573180450876","-0.8806898816133268","-0.8798972191807902","-0.8800325651814929","-0.8789646688347521","0.5707936934888833","1.2293192518626488","0.00001","","1.1495831501335312","0.610299685750016","1.2516573196581426"
"wine-quality-red-map-ba5a","finished","-","","map, wine-quality-red","2024-11-08T09:21:00.000Z","826","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","0.043380953679429374","0.03610461367921566","","","","","0.3121381766888751","0.13946606169181486","10","-0.8698061482337496","-0.8612626509977798","-0.915596122760266","-0.8659403595072547","-0.860553314015883","0.5485534156398675","1.1235638510900017","0.00001","","1.0588978451285598","0.5235645204642878","1.222125762444564"
