"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","device","double","download_data","head","head_activation","het_noise","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","method_name","model","n_data","n_epochs","n_epochs_burnin","n_epochs_val","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","epoch","hyperparams/prior_prec_conv1.bias","hyperparams/prior_prec_conv1.weight","hyperparams/prior_prec_conv2.bias","hyperparams/prior_prec_conv2.weight","hyperparams/prior_prec_conv3.bias","hyperparams/prior_prec_conv3.weight","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_layer2.bias","hyperparams/prior_prec_layer2.weight","hyperparams/prior_prec_layer3.bias","hyperparams/prior_prec_layer3.weight","hyperparams/prior_prec_lin1.bias","hyperparams/prior_prec_lin1.weight","hyperparams/prior_prec_lin2.bias","hyperparams/prior_prec_lin2.weight","hyperparams/prior_prec_linout.bias","hyperparams/prior_prec_linout.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","hyperparams/sigma_noise","params/conv1.bias","params/conv1.mu_bias","params/conv1.mu_kernel","params/conv1.rho_bias","params/conv1.rho_kernel","params/conv1.weight","params/conv2.bias","params/conv2.mu_bias","params/conv2.mu_kernel","params/conv2.rho_bias","params/conv2.rho_kernel","params/conv2.weight","params/conv3.bias","params/conv3.mu_bias","params/conv3.mu_kernel","params/conv3.rho_bias","params/conv3.rho_kernel","params/conv3.weight","params/layer1.bias","params/layer1.mu_bias","params/layer1.mu_weight","params/layer1.rho_bias","params/layer1.rho_weight","params/layer1.weight","params/layer2.bias","params/layer2.mu_bias","params/layer2.mu_weight","params/layer2.rho_bias","params/layer2.rho_weight","params/layer2.weight","params/layer3.bias","params/layer3.mu_bias","params/layer3.mu_weight","params/layer3.rho_bias","params/layer3.rho_weight","params/layer3.weight","params/lin1.bias","params/lin1.mu_bias","params/lin1.mu_weight","params/lin1.rho_bias","params/lin1.rho_weight","params/lin1.weight","params/lin2.bias","params/lin2.mu_bias","params/lin2.mu_weight","params/lin2.rho_bias","params/lin2.rho_weight","params/lin2.weight","params/linout.bias","params/linout.mu_bias","params/linout.mu_weight","params/linout.rho_bias","params/linout.rho_weight","params/linout.weight","params/out_layer.bias","params/out_layer.mu_bias","params/out_layer.mu_weight","params/out_layer.rho_bias","params/out_layer.rho_weight","params/out_layer.weight","params/out_layer_mu.bias","params/out_layer_mu.weight","params/out_layer_var.bias","params/out_layer_var.weight","params/z_layer.conv1.bias","params/z_layer.conv1.weight","params/z_layer.conv2.bias","params/z_layer.conv2.weight","params/z_layer.conv3.bias","params/z_layer.conv3.weight","params/z_layer.layer1.bias","params/z_layer.layer1.weight","params/z_layer.layer2.bias","params/z_layer.layer2.weight","params/z_layer.lin1.bias","params/z_layer.lin1.weight","params/z_layer.lin2.bias","params/z_layer.lin2.weight","prior_prec_opt","test/acc","test/aleatoric_corr","test/kl_div","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","test/predictive_corr","test/rmse","test/rmse_rot","timing/mapred_sec","timing/predictive_mc_sec","timing/predictive_mean_sec","timing/predictive_natural_sec","timing/predictive_sec","train/acc","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll","valnll/prior_prec_0.01","valnll/prior_prec_0.1","valnll/prior_prec_1.0","valnll/prior_prec_10.0","valnll/prior_prec_100.0","valnll/prior_prec_1000.0","valnll/prior_prec_10000.0"
"cifar10-betanll-35ee","finished","-","","betanll, cifar10","2024-11-08T07:22:13.000Z","666","","relu","kron","128","0.5","data/","cifar10","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","betanll","betanll-het-gaussian-beta=0.5","mlp","50000","100","10","100","50","","","SGD","1","189","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","0","","","","","0","0","","","","","0","","","","","","","","","","","","","","","","","","","0.20989231765270233","","","","","0","","","","","","","","","","","","","","","","","","","1000","0.1","","0.9079380631446838","-5.780921507263184","","","","","6131.83984375","","78.30606842041016","52.02821350097656","","","","","0.00042891502380371094","0.1","1.4057926177368745","0.1","","556.0646160840988","1.0045068264007568","54.72313690185547","","","","59.712615966796875","54.77949523925781","54.72313690185547","56.962764739990234"
"cifar10-betanll-63c6","finished","-","","betanll, cifar10","2024-11-08T07:11:10.000Z","658","","relu","kron","128","0","data/","cifar10","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","betanll","betanll-het-gaussian-beta=0.0","mlp","50000","100","10","100","50","","","SGD","1","189","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000029604914598166942","","","","","0.000010420367121696472","0.000045407600700855256","","","","","0.000012423434257507323","0.002385684013366699","","","","","0.000007069815635681152","","","","","","","","","","","","","","","","","","","0.13207434117794037","","","","","0.0005411610603332519","","","","","","","","","","","","","","","","","","","100","0.1831","0.034845131278271844","0.859445333480835","-5.732780380249023","","","","","5573.2001953125","","74.65386962890625","46.17282485961914","","","","","0.0003654956817626953","0.18346","1.391759554443457","0.1","","535.4685674905777","0.9045093655586244","55.10626220703125","","56.70362091064453","","56.48186874389648","55.10626220703125","55.37302780151367","56.95281982421875"
"cifar10-faithful-49ff","finished","-","","cifar10, faithful","2024-11-08T06:58:47.000Z","737","","relu","kron","128","0","data/","cifar10","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","faithful","faithful-het-gaussian","mlp","50000","100","10","100","50","","","SGD","1","189","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.018854154273867607","0.003369347810745239","0.025501670315861705","0.013757564544677737","","","","","","","0.0006930474638938903","0.000236439843972524","0.009264627456665038","0.00042252151489257815","","","","","10","0.1883","0.05484256041866578","0.8515392541885376","-5.729878725433349","","","","","5468.546875","","73.94962310791016","44.437503814697266","","","","","0.0004177093505859375","0.20778","1.7879344426152648","0.1","","518.8448133468628","0.8249890208244324","54.38148498535156","228.70245361328125","141.52011108398438","200.00682067871097","54.38148498535156","54.46916580200195","56.70561981201172","57.05250549316406"
"cifar10-marglik-623f","finished","-","","cifar10, marglik","2024-11-08T06:56:18.000Z","143","","relu","kron","128","0","data/","cifar10","cuda","false","false","natural","softplus","label","homoscedastic","0.1","0.1","0.1","0.0001","true","5","marglik","marglik-hom-natural","mlp","50000","100","10","100","50","8","2038001","SGD","1","189","Flipout","true","0","-3","0","100","","","","","","","0.12242144346237184","0.160106360912323","0.8772740364074707","0.4790233075618744","0.2452846467494965","0.08226049691438675","","","","","","","226045.203125","0.015334034338593485","0.9999833703041076","","","","","","","","","","","","","","","","","","","0.0005574862957000732","","","","","0.0001815415422121684","0.0006852573156356811","","","","","0.0008891231689453125","0.007738783836364747","","","","","0.0037121025390625","","","","","","","","","","","","","","","","","","","7.623507940479612e-7","","","","","0.16956631469726563","","","","","","","","","","","","","","","","","","","","0.1974","","0.9045888781547546","-5.777735206604005","-5.777735701751708","","","","6109.3935546875","","78.16261291503906","51.70797348022461","0.00019121170043945312","","","","0.004303693771362305","0.1976","1.0049042418179923","0.0001","1.4262717962265017","1.0003146756335597","0.999975860118866","","","","","","","",""
"cifar10-map-ad78","finished","-","","cifar10, map","2024-11-08T06:46:39.000Z","573","","relu","kron","128","0","data/","cifar10","cuda","false","false","natural","softplus","label","homoscedastic","0.1","0.1","0.1","0.0001","true","5","map","map-hom-natural","mlp","50000","100","101","100","50","8","2038001","SGD","1","189","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","0.7281639552096105","","","","","","","","","","","","","","","","","","","0.00001648615300655365","","","","","0.000012959333757559458","0.0003362136483192444","","","","","0.00001367104721069336","0.0007990223169326783","","","","","0.000007955165863037109","","","","","","","","","","","","","","","","","","","0.0007934010936878622","","","","","0.0043332366943359376","","","","","","","","","","","","","","","","","","","100","0.1693","","0.9460837841033936","-5.816212567138672","-5.746777763366699","","","","5577.6318359375","0.025064980424035793","74.68354797363281","45.92817687988281","0.00020599365234375","","","","0.00433349609375","0.16606","0.5928719951521102","0.0001","","0.5367838222809769","0.5367051959037781","1.3655402660369873","1.4177920818328855","1.4178125858306885","1.5063048601150513","1.4868892431259155","1.3655402660369873","1.4178017377853394","1.417762279510498"
"fmnist-marglik-72d2","finished","-","","fmnist, marglik","2024-11-02T05:24:02.000Z","274","","relu","kron","512","0","data/","fmnist","cuda","false","false","meanvar","softplus","neither","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","marglik","marglik-het-meanvar","cnn","60000","500","50","500","50","12","248254","Adam","1","711","Flipout","true","0","-3","0","500","74.84955596923828","25.788076400756836","84.85930633544922","101.1400909423828","104250.9140625","2327.511474609375","","","","","","","723.9857177734375","186.659423828125","243.7624969482422","13.447965621948242","47.47557830810547","6.585482597351074","","","","0.01336035132408142","","","","","0.03875277201334636","0.011783383786678314","","","","","0.009757187631395128","0.0000043120394366269466","","","","","0.00012041913345456124","","","","","","","","","","","","","","","","","","","0.000882316438946873","","","","","0.00155454664491117","0.0027081621810793877","","","","","0.0149033535271883","0.021045975387096405","","","","","0.09355098009109496","","","","","","","","","","","","","","","","","","","","","","","","","","0.6033","0.09420735100933623","0.33121004700660706","-4.051835974121094","-4.209130786132813","-4.264083532714844","-4.0170956787109375","-4.025059460449219","288.7963562011719","0.007572406282390449","16.994009017944336","13.756389617919922","0.0004825592041015625","0.04214978218078613","0.005652666091918945","0.010173797607421877","","0.6062666666666666","0.02460652286723509","1e-7","1.369905710220337","-0.5614191682661993","0.026070769876241684","","","","","","","",""
"fmnist-map-b253","finished","-","","fmnist, map","2024-11-02T04:57:48.000Z","1569","","relu","kron","512","0","data/","fmnist","cuda","false","false","meanvar","softplus","neither","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","map","map-het-meanvar","cnn","60000","500","501","500","50","12","248254","Adam","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","0.03677829106648763","","","","","0.038976249694824217","0.011287802830338478","","","","","0.0035337584990042226","0.0002026313595706597","","","","","0.00004827305674552918","","","","","","","","","","","","","","","","","","","0.001326054334640503","","","","","0.00023027413408271968","0.0031866866629570723","","","","","0.000961989164352417","0.01613057777285576","","","","","0.04686740413308144","","","","","","","","","","","","","","","","","","","","","","","","","1000","0.3544","0.01693641189238199","0.5385738015174866","-4.258322534179687","-4.0751482788085935","-4.04544599609375","-4.039780993652344","-4.0455153320312505","267.9059753417969","0.07935626551110617","16.367834091186523","12.955305099487305","0.0004503726959228515","0.04187154769897461","0.005614042282104492","0.009679794311523438","","0.35746666666666665","0.197408415629702","1e-7","","-0.1717909153361442","0.05313539505004883","0.30580970644950867","8.51025390625","9.30840301513672","5.6759033203125","7.582670211791992","3.561250686645508","0.30580970644950867","1.421770095825195"
"fmnist-marglik-4c9c","finished","-","","fmnist, marglik","2024-11-02T04:53:10.000Z","273","","relu","kron","512","0","data/","fmnist","cuda","false","false","natural","softplus","neither","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","marglik","marglik-het-natural","cnn","60000","500","50","500","50","12","248254","Adam","1","711","Flipout","true","0","-3","0","500","42.662330627441406","16.82487678527832","76.50638580322266","66.07548522949219","1924391.625","469.3405151367187","","","","","","","896127.6875","23.786104202270508","176.84487915039062","2.984956979751587","255.68295288085935","9.347352027893066","","","","0.02342944343884786","","","","","0.05882115046183268","0.013026494532823564","","","","","0.012632834690588492","8.681535525190132e-12","","","","","0.00018502067774534223","","","","","","","","","","","","","","","","","","","1.9928189307072408e-11","","","","","0.0033938921988010406","0.000542262801900506","","","","","0.02112085558474064","0.0035902047529816628","","","","","0.053651031106710434","","","","","","","","","","","","","","","","","","","","","","","","","","0.4841","0.08739165074346464","0.3239120543003082","-4.04715537109375","-4.027958337402344","-4.060773730468751","-3.9860788818359376","-4.004356237792969","277.4435729980469","0.028106351133130484","16.65663719177246","13.287104606628418","0.00047206878662109375","0.04134106636047363","0.005500078201293945","0.009875059127807615","","0.4903166666666667","-0.05056405067443847","1e-7","0.35115864872932434","-0.23884223957183","0.03705449774861336","","","","","","","",""
"fmnist-map-ea23","finished","-","","fmnist, map","2024-11-02T04:25:47.000Z","1638","","relu","kron","512","0","data/","fmnist","cuda","false","false","natural","softplus","neither","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","map","map-het-natural","cnn","60000","500","501","500","50","12","248254","Adam","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","0.026275838414827984","","","","","0.07361048380533854","0.016615496948361397","","","","","0.011819511651992798","0.0002171907399315387","","","","","0.00023896712809801104","","","","","","","","","","","","","","","","","","","0.00032151644700206816","","","","","0.001258564181625843","0.0007104984251782298","","","","","0.004594628699123859","0.004708722699433565","","","","","0.06788370758295059","","","","","","","","","","","","","","","","","","","","","","","","","100","0.4293","0.0646307739517884","0.35151350498199463","-4.078312780761719","-4.002500817871095","-4.014431640625001","-3.9747065917968745","-3.9898581665039066","264.5366516113281","0.02551381570237379","16.26458168029785","12.780832290649414","0.0004966259002685547","0.04124093055725098","0.0052258968353271484","0.008963346481323242","","0.4340333333333333","-0.05134039119643682","1e-7","","-0.19202042181613097","0.0421728789806366","0.13883210718631744","0.19543178379535675","0.1824643611907959","0.20254728198051453","0.2045651078224182","0.13883210718631744","0.223729208111763","1.4231886863708496"
"fmnist-vi-cf40","finished","-","","fmnist, vi","2024-11-02T03:05:21.000Z","4820","","relu","kron","512","0","data/","fmnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.01","0.1","0.1","0.0001","true","25","vi","vi-het-gaussian","cnn","60000","500","50","500","50","","","Adam","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","0.0024515542512138686","0.0017725358406702678","48.91974385579427","61.07221354166666","","","0.0005001859390176833","0.0038286673801916616","67.06747436523438","51.5130298755787","","","0.00005606071135844104","0.007705561518669128","48.640419006347656","47.6870361328125","","","","","","","","","","","","","","","","","","","","","0.00002595501791802235","0.0041792793199419975","48.08857727050781","48.30842590332031","","","0.000004263623850420117","0.00325581431388855","47.97663497924805","48.349822998046875","","","0.0000012868263183918316","0.0029862127266824245","53.28870391845703","52.56801986694336","","","","","","","","","","","","","","","","","","","","","","","","","","1000","0.4657","-0.007804064708884226","0.5624913573265076","-4.282620947265624","","","","","479.6136169433594","","21.900083541870117","19.41823959350586","","","","","0.015591859817504885","0.47158333333333335","0.4440040737390519","0.01","","24.285776413977143","0.14526057243347168","4.191771030426025","","","","","","",""
"fmnist-mcdropout-6fb2","finished","-","","fmnist, mcdropout","2024-11-02T03:02:41.000Z","155","","relu","kron","512","0","data/","fmnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.01","0.1","0.1","0.01","true","25","mcdropout","mcdropout-het-gaussian","cnn","60000","50","50","500","50","","","Adam","1","711","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","","0.10494794448216756","","","","","0.3651267496744792","0.004993951413780451","","","","","0.03787253079590974","0.05706867575645447","","","","","0.01530598282814026","","","","","","","","","","","","","","","","","","","0.16727854311466217","","","","","0.021398337557911873","0.8521021604537964","","","","","0.026111386716365818","1.4688409566879272","","","","","0.03289856016635895","","","","","","","","","","","","","","","","","","","","","","","","","100","0.4267","0.08570208038451776","0.31150543689727783","-4.03385966796875","","","","","289.07672119140625","","17.002256393432617","13.869939804077148","","","","","0.005068778991699219","0.43278333333333335","0.08349992473751812","0.01","","5.702478866791353","0.10685732960700987","0.505938708782196","","","","","","",""
"fmnist-betanll-b884","finished","-","","betanll, fmnist","2024-11-02T02:40:25.000Z","1331","","relu","kron","512","1","data/","fmnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","betanll","betanll-het-gaussian-beta=1.0","cnn","60000","500","50","500","50","","","Adam","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","0.05031517644723257","","","","","0.03683147430419922","0.010252123698592186","","","","","0.0035697723980303163","0.00022237510711420327","","","","","0.000044614593498408795","","","","","","","","","","","","","","","","","","","0.001205282285809517","","","","","0.00019551781588234007","0.0030376161448657513","","","","","0.0007922959048300982","0.045916926115751266","","","","","0.051767367869615555","","","","","","","","","","","","","","","","","","","","","","","","","100","0.3382","-0.02598577449911901","0.5106523633003235","-4.23216746826172","","","","","246.7653350830078","","15.70876693725586","12.115859985351562","","","","","0.0034284591674804688","0.3383333333333333","0.03227230025676346","0.0001","","-9.269031815230846","0.05187460780143738","3.7609267234802246","146.6910400390625","125.4981460571289","87.13958740234375","25.90912437438965","3.7609267234802246","6.973990440368652","17.075284957885742"
